location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Washington, DC",Director,John C. Wells,EX,PAS,III,..........,........,Federal Mediation and Conciliation Service,OFFICE OF THE DIRECTOR,,1996
"Washington, DC",Special Assistant,Vella M. Traynham,GS,SC,15,..........,........,Federal Mediation and Conciliation Service,OFFICE OF THE DIRECTOR,,1996
"Washington, DC",National Representative,Brian L. Flores,ES,CA,..........,..........,........,Federal Mediation and Conciliation Service,OFFICE OF THE DIRECTOR,,1996
"Washington, DC",Public Affairs Director,David L. Helfert,GS,SC,15,..........,........,Federal Mediation and Conciliation Service,OFFICE OF THE DIRECTOR,,1996
"Washington, DC",Deputy Director for National Office Operations,Wilma Liebman,ES,NA,..........,..........,........,Federal Mediation and Conciliation Service,OFFICE OF THE DIRECTOR,,1996
"Washington, DC",Deputy Director for Field Operations, Vacant,ES,CA,..........,..........,........,Federal Mediation and Conciliation Service,OFFICE OF THE DIRECTOR,,1996
"Washington, DC",Secretary of Housing and Urban Development,Henry G. Cisneros,EX,PAS,I,..........,........,Department of Housing and Urban Development,OFFICE OF THE SECRETARY,,1996
"Washington, DC",Chief of Staff,Bruce J. Katz,ES,NA,..........,..........,........,Department of Housing and Urban Development,OFFICE OF THE SECRETARY,,1996
"Washington, DC",Senior Advisor to the Secretary,Roberta Achtenberg,ES,NA,..........,..........,........,Department of Housing and Urban Development,OFFICE OF THE SECRETARY,,1996
"Washington, DC",Executive Officer for Administrative Operations and Management,Marcella E. Belt,ES,CA,..........,..........,........,Department of Housing and Urban Development,OFFICE OF THE SECRETARY,,1996
"Washington, DC",Special Advisor to the Secretary for EEO/Labor Management,Marian R. Barr,ES,TA,..........,..........,12/31/1996,Department of Housing and Urban Development,OFFICE OF THE SECRETARY,,1996
"Washington, DC",Executive Assistant,Bert A. Benavides,GS,SC,15,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Special Assistant,Marc A. Weiss,GS,SC,15,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Assistant Chief of Staff for Legislation and Policy,Lori E. Bamberger,GS,SC,15,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Special Assistant,Rhoda J. Glickman,GS,SC,15,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Special Assistant,Margaret R. Shaw,GS,SC,15,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Special Assistant,Sylvia Arce-Garcia,GS,SC,14,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Special Assistant,Amy S. Liu,GS,SC,12,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Staff Assistant,Aylin Gonen,GS,SC,12,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Staff Assistant,F. M. Modzelewski,GS,SC,12,..........,........,Department of Housing and Urban Development,Office of the Secretary,,1996
"Washington, DC",Deputy Secretary,Dwight P. Robinson,EX,PAS,II,..........,........,Department of Housing and Urban Development,OFFICE OF THE DEPUTY SECRETARY,,1996
"Washington, DC","Assistant to the Deputy Secretary for Mgt, Planning and Operations", Vacant,ES,..........,..........,..........,........,Department of Housing and Urban Development,OFFICE OF THE DEPUTY SECRETARY,,1996
"Washington, DC",Assistant to the Deputy Secretary for Field Management,John E. Wilson,ES,CA,..........,..........,........,Department of Housing and Urban Development,OFFICE OF THE DEPUTY SECRETARY,,1996
"Washington, DC",Senior Advisor to the Assistant to the Dep Secy for Field Management,Harry I. Sharrott,ES,CA,..........,..........,........,Department of Housing and Urban Development,OFFICE OF THE DEPUTY SECRETARY,,1996
"Washington, DC",Assistant Secretary,Marilynn A. Davis,EX,PAS,IV,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR ADMINISTRATION,,1996
"Washington, DC",Senior Advisor to the Assistant Secretary,Charles G. Ming,ES,CA,..........,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR ADMINISTRATION,,1996
"Washington, DC",Special Assistant,Janice R. Crump,GS,SC,15,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR ADMINISTRATION,,1996
"Washington, DC","Assistant Director, Executive Secretariat",John A. Rosales,GS,SC,14,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR ADMINISTRATION,,1996
"Washington, DC",Special Projects Officer,Anna R. Towns,GS,SC,14,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR ADMINISTRATION,,1996
"Washington, DC",Deputy Assistant Secretary,Willie H. Gilmore,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Resource Management and Operations,,1996
"Washington, DC","Director, Office of Human Resources",Joanne W. Simms,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Resource Planning and Operations,,1996
"Washington, DC","Director, Office of Administrative and Management Services",Marie P. Kissick,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Resource Management and Operations,,1996
"Washington, DC",Deputy Assistant Secretary, Vacant,ES,..........,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Management,,1996
"Washington, DC","Director, Office of Information Technology",Steven M. Yohai,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Management,,1996
"Washington, DC","Director, Systems Engineering Group", Vacant,ES,..........,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Management,,1996
"Washington, DC","Administrator, HUD Training Academy",Sandra J. Webb,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Management,,1996
"Washington, DC",Director,Andrew A. Rivera,GS,SC,14,..........,........,Department of Housing and Urban Development,Office of Executive Scheduling,,1996
"Washington, DC",Deputy Director,Ronald W. Books,GS,SC,12,..........,........,Department of Housing and Urban Development,Office of Executive Scheduling,,1996
"Washington, DC",Special Assistant (Advance/Security),Charlie Cortinas,GS,SC,13,..........,........,Department of Housing and Urban Development,Office of Executive Scheduling,,1996
"Washington, DC",Special Assistant,Abram J. Emerson,GS,SC,12,..........,........,Department of Housing and Urban Development,Office of Executive Scheduling,,1996
"Washington, DC",Special Assistant,Andre U. Banks,GS,SC,12,..........,........,Department of Housing and Urban Development,Office of Executive Scheduling,,1996
"Washington, DC",Staff Assistant,Jane E. Wilson,GS,SC,12,..........,........,Department of Housing and Urban Development,Office of Executive Scheduling,,1996
"Washington, DC",Staff Assistant (Advance),Jeffrey M. Aron,GS,SC,11,..........,........,Department of Housing and Urban Development,Office of Executive Scheduling,,1996
"Washington, DC",Chief Financial Officer,John A. Knubel,EX,PAS,IV,..........,........,Department of Housing and Urban Development,OFFICE OF THE CHIEF FINANCIAL OFFICER,,1996
"Washington, DC",Senior Advisor to the Chief Financial Officer,James T. Chaplin,ES,CA,..........,..........,........,Department of Housing and Urban Development,OFFICE OF THE CHIEF FINANCIAL OFFICER,,1996
"Washington, DC",Special Assistant,John W. Cressman,GS,SC,15,..........,........,Department of Housing and Urban Development,OFFICE OF THE CHIEF FINANCIAL OFFICER,,1996
"Washington, DC",Assistant Secretary,Andrew M. Cuomo,EX,PAS,IV,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC",General Deputy Assistant Secretary,Howard B. Glaser,GS,SC,15,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC","Director, Office of Executive Services",Joseph F. Smith,ES,CA,..........,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC","Director, Field Coordination Unit",Frank L. Davis,ES,CA,..........,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC",Senior Advisor,James F. Selvaggi,ES,CA,..........,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC",Executive Assistant,Doris T. Nicolosi,GS,SC,15,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC",Special Assistant,Loranne A. Ellis,GS,SC,15,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC",Special Assistant,Pat Morgan,GS,SC,12,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR COMMUNITY PLANNING AND DEVELOPMENT,,1996
"Washington, DC",Deputy Assistant Secretary,Jacqueline M. Lawing,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Economic Development,,1996
"Washington, DC","Deputy Director, Office of Economic Development",Michael T. Savage,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Economic Development,,1996
"Washington, DC",Special Assistant,Andrea E. Hill,GS,SC,14,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Economic Development,,1996
"Washington, DC",Special Assistant,Heidi A. Chapman,GS,SC,12,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Economic Development,,1996
"Washington, DC",Deputy Assistant Secretary,Kenneth C. Williams,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Grant Programs,,1996
"Washington, DC",Senior Advisor to the Deputy Assistant Secretary for Grants Programs,John M. Simmons,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Grant Programs,,1996
"Washington, DC",Deputy Assistant Secretary, Vacant,ES,..........,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Operations,,1996
"Washington, DC","Director, Office of Technical Assistance and Management",Donna M. Abbenante,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Operations,,1996
"Washington, DC",Special Assistant,Elizabeth J. Potter,GS,SC,14,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Operations,,1996
"Washington, DC",Staff Assistant,Julie A. Oppenheimer,GS,SC,10,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Operations,,1996
"Washington, DC",Assistant Secretary,Halbert C. DeCell III,EX,PAS,IV,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR CONGRESSIONAL AND INTERGOVERNMENTAL RELATIONS,,1996
"Washington, DC",Deputy Assistant Secretary,John C. Biechman,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Congressional Relations,,1996
"Washington, DC",Assistant for Congressional Relations,Jane P. Merkin,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Congressional Relations,,1996
"Washington, DC",Assistant for Congressional Relations,Gail J. Beagle,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Congressional Relations,,1996
"Washington, DC",Assistant for Congressional Relations,Quinn B. Middleton,GS,SC,13,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Congressional Relations,,1996
"Washington, DC",Assistant for Congressional Relations,Mark G. Engman,GS,SC,13,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Congressional Relations,,1996
"Washington, DC",Deputy Assistant Secretary,Paulette Porter,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Intergovernmental Relations,,1996
"Washington, DC",Senior Intergovernmental Relations Officer,Luis Burguillo,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Intergovernmental Relations,,1996
"Washington, DC",Intergovernmental Relations Specialist,Arlee W. Gist,GS,SC,12,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Intergovernmental Relations,,1996
"Washington, DC",Intergovernmental Relations Specialist,Sharon A. Mohamed-Warner,GS,SC,12,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Intergovernmental Relations,,1996
"Washington, DC",Deputy Assistant Secretary,Jonathan R. Sheiner,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Legislation,,1996
"Washington, DC",Legislative Officer,Margueritte B. Brown,GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Legislation,,1996
"Washington, DC",Legislative Officer,Maria Petaros,GS,SC,13,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Legislation,,1996
"Washington, DC",Deputy Assistant Secretary,"Preston V. Lee, Jr.",GS,SC,15,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Plans and Policy,,1996
"Washington, DC",Assistant Secretary,Elizabeth K. Julian,EX,PAS,IV,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR FAIR HOUSING AND EQUAL OPPORTUNITY,,1996
"Washington, DC",Senior Advisor to Assistant Secretary,Phillip H. Savage,ES,CA,..........,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR FAIR HOUSING AND EQUAL OPPORTUNITY,,1996
"Washington, DC",Special Assistant,Cheryl A. Fox,GS,SC,15,..........,........,Department of Housing and Urban Development,ASSISTANT SECRETARY FOR FAIR HOUSING AND EQUAL OPPORTUNITY,,1996
"Washington, DC",Deputy Assistant Secretary, Vacant,ES,..........,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Policy and Initiatives,,1996
"Washington, DC","Director, Office of Regulatory Initiatives and Federal Coordination",Peter Kaplan,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Policy and Initiatives,,1996
"Washington, DC","Director, Office of Program Standards and Evaluation",Laurence D. Pearl,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Policy and Initiatives,,1996
"Washington, DC","Deputy Director, Office of Program Standards and Evaluation",Roy J. Rodriguez,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Policy and Initiatives,,1996
"Washington, DC",Deputy Assistant Secretary,Susan M. Forward,ES,CA,..........,..........,........,Department of Housing and Urban Development,Deputy Assistant Secretary for Enforcement and Investigations,,1996
